Ore Name,ItemStack,Item ID,Display Name,Wildcard
dustTinyMeatCooked,1xgt.metaitem.01@893,gregtech:gt.metaitem.01,Tiny Pile of Cooked Mince Meat,false
dustTinyMeatRaw,1xgt.metaitem.01@892,gregtech:gt.metaitem.01,Tiny Pile of Mince Meat,false
dustTinyMelodicAlloy,1xgt.metaitem.01@404,gregtech:gt.metaitem.01,Tiny Pile of Melodic Alloy Dust,false
dustTinyMetalMixture,1xgt.metaitem.01@676,gregtech:gt.metaitem.01,Tiny Pile of Metal Mixture Dust,false
dustTinyMetallicSludgeDustResidue,1xgt.bwMetaGenerateddustTiny@77,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Metallic Sludge Dust Residue Dust,false
dustTinyMetastableOganesson,1xgt.bwMetaGenerateddustTiny@10111,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Metastable Oganesson Dust,false
dustTinyMeteoricIron,1xgt.metaitem.01@340,gregtech:gt.metaitem.01,Tiny Pile of Meteoric Iron Dust,false
dustTinyMeteoricSteel,1xgt.metaitem.01@341,gregtech:gt.metaitem.01,Tiny Pile of Meteoric Steel Dust,false
dustTinyMica,1xgt.metaitem.01@901,gregtech:gt.metaitem.01,Tiny Pile of Mica Dust,false
dustTinyMiessiite,1xitem.itemDustTinyMiessiite@0,miscutils:itemDustTinyMiessiite,Tiny Pile of Miessiite Dust,false
dustTinyMigmatite,1xgt.metaitem.01@872,gregtech:gt.metaitem.01,Tiny Pile of Migmatite Dust,false
dustTinyMilk,1xgt.metaitem.01@885,gregtech:gt.metaitem.01,Tiny Pile of Milk Powder,false
dustTinyMirabilite,1xgt.metaitem.01@900,gregtech:gt.metaitem.01,Tiny Pile of Mirabilite Dust,false
dustTinyMithril,1xgt.metaitem.01@331,gregtech:gt.metaitem.01,Tiny Pile of Mithril Dust,false
dustTinyMixTumbaga,1xitem.itemDustTinyMixTumbaga@0,miscutils:itemDustTinyMixTumbaga,Tiny Pile of Tumbaga Mix Dust,false
dustTinyMolybdenite,1xgt.metaitem.01@942,gregtech:gt.metaitem.01,Tiny Pile of Molybdenite Dust,false
dustTinyMolybdenum,1xgt.metaitem.01@48,gregtech:gt.metaitem.01,Tiny Pile of Molybdenum Dust,false
dustTinyMolybdenum(IV)Oxide,1xgt.bwMetaGenerateddustTiny@11305,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Molybdenum (IV) Oxide Dust,false
dustTinyMonazite,1xgt.metaitem.01@520,gregtech:gt.metaitem.01,Tiny Pile of Monazite Dust,false
dustTinyMonaziteRareEarthFiltrate,1xgt.bwMetaGenerateddustTiny@11021,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Monazite Rare Earth Filtrate Dust,false
dustTinyMonaziteRareEarthHydroxideConcentrate,1xgt.bwMetaGenerateddustTiny@11023,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Monazite Rare Earth Hydroxide Concentrate Dust,false
dustTinyMonaziteRarerEarthSediment,1xgt.bwMetaGenerateddustTiny@11031,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of MonaziteRarer Earth Sediment Dust,false
dustTinyMonaziteSulfate,1xgt.bwMetaGenerateddustTiny@11019,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Monazite Sulfate Dust,false
dustTinyMysteriousCrystal,1xgt.metaitem.01@398,gregtech:gt.metaitem.01,Tiny Pile of Mysterious Crystal Dust,false
dustTinyMytryl,1xgt.metaitem.01@387,gregtech:gt.metaitem.01,Tiny Pile of Mytryl Dust,false
dustTinyNaquadah,1xgt.metaitem.01@324,gregtech:gt.metaitem.01,Tiny Pile of Naquadah Dust,false
dustTinyNaquadahAlloy,1xgt.metaitem.01@325,gregtech:gt.metaitem.01,Tiny Pile of Naquadah Alloy Dust,false
dustTinyNaquadahEnriched,1xgt.metaitem.01@326,gregtech:gt.metaitem.01,Tiny Pile of Enriched Naquadah Dust,false
dustTinyNaquadahOxideMixture,1xgt.bwMetaGenerateddustTiny@10054,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Naquadah Oxide Mixture Dust,false
dustTinyNaquadahine,1xgt.bwMetaGenerateddustTiny@10063,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Naquadahine Dust,false
dustTinyNaquadria,1xgt.metaitem.01@327,gregtech:gt.metaitem.01,Tiny Pile of Naquadria Dust,false
dustTinyNaquadriaOxideMixture,1xgt.bwMetaGenerateddustTiny@10072,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Naquadria Oxide Mixture Dust,false
dustTinyNaquadriaSulphate,1xgt.bwMetaGenerateddustTiny@10078,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Naquadria Sulphate Dust,false
dustTinyNeodymium,1xgt.metaitem.01@67,gregtech:gt.metaitem.01,Tiny Pile of Neodymium Dust,false
dustTinyNeodymiumMagnetic,1xgt.metaitem.01@356,gregtech:gt.metaitem.01,Tiny Pile of Magnetic Neodymium Dust,false
dustTinyNeodymiumOreConcentrate,1xgt.bwMetaGenerateddustTiny@11449,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Neodymium Ore Concentrate Dust,false
dustTinyNeodymiumOxide,1xgt.bwMetaGenerateddustTiny@11122,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Neodymium Oxide Dust,false
dustTinyNeodymiumRareEarthConcentrate,1xgt.bwMetaGenerateddustTiny@11117,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Neodymium Rare Earth Concentrate Dust,false
dustTinyNeptunium,1xitem.itemDustTinyNeptunium@0,miscutils:itemDustTinyNeptunium,Tiny Pile of Neptunium Dust,false
dustTinyNeptuniumHexafluoride,1xitem.itemDustTinyNeptuniumHexafluoride@0,miscutils:itemDustTinyNeptuniumHexafluoride,Tiny Pile of Neptunium Hexafluoride Dust,false
dustTinyNetherBrick,1xgt.metaitem.01@814,gregtech:gt.metaitem.01,Tiny Pile of Nether Brick Dust,false
dustTinyNetherQuartz,1xgt.metaitem.01@522,gregtech:gt.metaitem.01,Tiny Pile of Nether Quartz Dust,false
dustTinyNetherStar,1xgt.metaitem.01@506,gregtech:gt.metaitem.01,Tiny Pile of Nether Star Dust,false
dustTinyNetherrack,1xgt.metaitem.01@807,gregtech:gt.metaitem.01,Tiny Pile of Netherrack Dust,false
dustTinyNeutralizedMonaziteRareEarthFiltrate,1xgt.bwMetaGenerateddustTiny@11022,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Neutralized Monazite Rare Earth Filtrate Dust,false
dustTinyNeutralizedUraniumFiltrate,1xgt.bwMetaGenerateddustTiny@11040,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Neutralized Uranium Filtrate Dust,false
dustTinyNeutronium,1xgt.metaitem.01@129,gregtech:gt.metaitem.01,Tiny Pile of Neutronium Dust,false
dustTinyNichrome,1xgt.metaitem.01@311,gregtech:gt.metaitem.01,Tiny Pile of Nichrome Dust,false
dustTinyNichromite,1xitem.itemDustTinyNichromite@0,miscutils:itemDustTinyNichromite,Tiny Pile of Nichromite Dust,false
dustTinyNickel,1xgt.metaitem.01@34,gregtech:gt.metaitem.01,Tiny Pile of Nickel Dust,false
dustTinyNickelAluminide,1xgt.metaitem.01@772,gregtech:gt.metaitem.01,Tiny Pile of Nickel Aluminide Dust,false
dustTinyNickelZincFerrite,1xgt.metaitem.01@613,gregtech:gt.metaitem.01,Tiny Pile of Nickel-Zinc Ferrite Dust,false
dustTinyNiobium,1xgt.metaitem.01@47,gregtech:gt.metaitem.01,Tiny Pile of Niobium Dust,false
dustTinyNiobiumCarbide,1xitem.itemDustTinyNiobiumCarbide@0,miscutils:itemDustTinyNiobiumCarbide,Tiny Pile of Niobium Carbide Dust,false
dustTinyNiobiumNitride,1xgt.metaitem.01@359,gregtech:gt.metaitem.01,Tiny Pile of Niobium Nitride Dust,false
dustTinyNiobiumTitanium,1xgt.metaitem.01@360,gregtech:gt.metaitem.01,Tiny Pile of Niobium-Titanium Dust,false
dustTinyNiter,1xgt.metaitem.01@531,gregtech:gt.metaitem.01,Tiny Pile of Niter Dust,false
dustTinyNitinol60,1xitem.itemDustTinyNitinol60@0,miscutils:itemDustTinyNitinol60,Tiny Pile of Nitinol 60 Dust,false
dustTinyNitrogenatedSamarium-TerbiumMixture,1xgt.bwMetaGenerateddustTiny@11126,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Nitrogenated Samarium-Terbium Mixture Dust,false
dustTinyObsidian,1xic2.itemDustSmall@10,IC2:itemDustSmall,Tiny Pile of Obsidian Dust,false
dustTinyObsidian,1xgt.metaitem.01@804,gregtech:gt.metaitem.01,Tiny Pile of Obsidian Dust,false
dustTinyOctiron,1xitem.itemDustTinyOctiron@0,miscutils:itemDustTinyOctiron,Tiny Pile of Octiron Dust,false
dustTinyOilsands,1xgt.metaitem.01@878,gregtech:gt.metaitem.01,Tiny Pile of Oilsands Dust,false
dustTinyOlenite,1xgt.bwMetaGenerateddustTiny@9,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Olenite Dust,false
dustTinyOlivine,1xgt.metaitem.01@505,gregtech:gt.metaitem.01,Tiny Pile of Olivine Dust,false
dustTinyOpal,1xgt.metaitem.01@510,gregtech:gt.metaitem.01,Tiny Pile of Opal Dust,false
dustTinyOrangeDescloizite,1xgt.bwMetaGenerateddustTiny@27,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Orange Descloizite Dust,false
dustTinyOrganicFertilizer,1xitem.itemDustTinyOrganicFertilizer@0,miscutils:itemDustTinyOrganicFertilizer,Tiny Pile of Organic Fertilizer Dust,false
dustTinyOrganorhodiumCatalyst,1xgt.metaitem.01@756,gregtech:gt.metaitem.01,Tiny Pile of Organorhodium Catalyst Dust,false
dustTinyOrichalcum,1xgt.metaitem.01@966,gregtech:gt.metaitem.01,Tiny Pile of Orichalcum Dust,false
dustTinyOriharukon,1xgt.metaitem.01@393,gregtech:gt.metaitem.01,Tiny Pile of Oriharukon Dust,false
dustTinyOrundum,1xgt.bwMetaGenerateddustTiny@10023,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Orundum Dust,false
dustTinyOsmiridium,1xgt.metaitem.01@317,gregtech:gt.metaitem.01,Tiny Pile of Osmiridium Dust,false
dustTinyOsmium,1xgt.metaitem.01@83,gregtech:gt.metaitem.01,Tiny Pile of Osmium Dust,false
dustTinyPTMEGElastomer,1xgt.bwMetaGenerateddustTiny@11312,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of PTMEG Elastomer Dust,false
dustTinyPalladium,1xgt.metaitem.01@52,gregtech:gt.metaitem.01,Tiny Pile of Palladium Dust,false
dustTinyPalladiumMetallicPowder,1xgt.bwMetaGenerateddustTiny@53,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Palladium Metallic Powder Dust,false
dustTinyPalladiumSalt,1xgt.bwMetaGenerateddustTiny@55,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Palladium Salt Dust,false
dustTinyPaper,1xgt.metaitem.01@879,gregtech:gt.metaitem.01,Tiny Pile of Chad,false
dustTinyPentacadmiummagnesiumhexaoxid,1xgt.metaitem.01@987,gregtech:gt.metaitem.01,Tiny Pile of Superconductor Base MV Dust,false
dustTinyPentaerythritol,1xgt.metaitem.01@785,gregtech:gt.metaitem.01,Tiny Pile of Pentaerythritol Dust,false
dustTinyPentlandite,1xgt.metaitem.01@909,gregtech:gt.metaitem.01,Tiny Pile of Pentlandite Dust,false
dustTinyPerlite,1xgt.metaitem.01@925,gregtech:gt.metaitem.01,Tiny Pile of Perlite Dust,false
dustTinyPerroudite,1xitem.itemDustTinyPerroudite@0,miscutils:itemDustTinyPerroudite,Tiny Pile of Perroudite Dust,false
dustTinyPhosphate,1xgt.metaitem.01@833,gregtech:gt.metaitem.01,Tiny Pile of Phosphate Dust,false
dustTinyPhosphorousPentoxide,1xgt.metaitem.01@665,gregtech:gt.metaitem.01,Tiny Pile of Phosphorous Pentoxide Dust,false
dustTinyPhosphorus,1xgt.metaitem.01@21,gregtech:gt.metaitem.01,Tiny Pile of Phosphorus Dust,false
dustTinyPhthalicAnhydride,1xitem.itemDustTinyPhthalicAnhydride@0,miscutils:itemDustTinyPhthalicAnhydride,Tiny Pile of Phthalic Anhydride Dust,false
dustTinyPigIron,1xgt.metaitem.01@307,gregtech:gt.metaitem.01,Tiny Pile of Pig Iron Dust,false
dustTinyPikyonium64B,1xitem.itemDustTinyPikyonium64B@0,miscutils:itemDustTinyPikyonium64B,Tiny Pile of Pikyonium 64B Dust,false
dustTinyPitchblende,1xgt.metaitem.01@873,gregtech:gt.metaitem.01,Tiny Pile of Pitchblende,false
dustTinyPlastic,1xgt.metaitem.01@874,gregtech:gt.metaitem.01,Tiny Pile of Polyethylene Pulp,false
dustTinyPlatinum,1xgt.metaitem.01@85,gregtech:gt.metaitem.01,Tiny Pile of Platinum Dust,false
dustTinyPlatinumGroupSludge,1xgt.metaitem.01@241,gregtech:gt.metaitem.01,Tiny Pile of Platinum Group Sludge Dust,false
dustTinyPlatinumMetallicPowder,1xgt.bwMetaGenerateddustTiny@47,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Platinum Metallic Powder Dust,false
dustTinyPlatinumResidue,1xgt.bwMetaGenerateddustTiny@49,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Platinum Residue Dust,false
dustTinyPlatinumSalt,1xgt.bwMetaGenerateddustTiny@45,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Platinum Salt Dust,false
dustTinyPlutonium,1xgt.metaitem.01@100,gregtech:gt.metaitem.01,Tiny Pile of Plutonium 239 Dust,false
dustTinyPlutonium238,1xitem.itemDustTinyPlutonium238@0,miscutils:itemDustTinyPlutonium238,Tiny Pile of Plutonium-238 Dust,false
dustTinyPlutonium241,1xgt.metaitem.01@101,gregtech:gt.metaitem.01,Tiny Pile of Plutonium 241 Dust,false
dustTinyPlutoniumOxide-UraniumMixture,1xgt.bwMetaGenerateddustTiny@10009,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Plutonium Oxide-Uranium Mixture Dust,false
dustTinyPollucite,1xgt.metaitem.01@919,gregtech:gt.metaitem.01,Tiny Pile of Pollucite Dust,false
dustTinyPolonium,1xitem.itemDustTinyPolonium@0,miscutils:itemDustTinyPolonium,Tiny Pile of Polonium Dust,false
dustTinyPolybenzimidazole,1xgt.metaitem.01@599,gregtech:gt.metaitem.01,Tiny Pile of Polybenzimidazole Dust,false
dustTinyPolycaprolactam,1xgt.metaitem.01@472,gregtech:gt.metaitem.01,Tiny Pile of Polycaprolactam Pulp,false
dustTinyPolycrase,1xitem.itemDustTinyPolycrase@0,miscutils:itemDustTinyPolycrase,Tiny Pile of Polycrase Dust,false
dustTinyPolydimethylsiloxane,1xgt.metaitem.01@633,gregtech:gt.metaitem.01,Tiny Pile of Polydimethylsiloxane Pulp,false
dustTinyPolyphenyleneSulfide,1xgt.metaitem.01@631,gregtech:gt.metaitem.01,Tiny Pile of Polyphenylene Sulfide Dust,false
dustTinyPolystyrene,1xgt.metaitem.01@636,gregtech:gt.metaitem.01,Tiny Pile of Polystyrene Pulp,false
dustTinyPolytetrafluoroethylene,1xgt.metaitem.01@473,gregtech:gt.metaitem.01,Tiny Pile of Polytetrafluoroethylene Pulp,false
dustTinyPolytetrahydrofuran,1xgt.bwMetaGenerateddustTiny@11306,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Polytetrahydrofuran Dust,false
dustTinyPolyurethaneCatalystADust,1xgt.metaitem.01@790,gregtech:gt.metaitem.01,Tiny Pile of Polyurethane Catalyst A Dust,false
dustTinyPolyvinylChloride,1xgt.metaitem.01@649,gregtech:gt.metaitem.01,Tiny Pile of Polyvinyl Chloride Pulp,false
dustTinyPotash,1xgt.metaitem.01@623,gregtech:gt.metaitem.01,Tiny Pile of Potash Dust,false
dustTinyPotassium,1xgt.metaitem.01@25,gregtech:gt.metaitem.01,Tiny Pile of Potassium Dust,false
dustTinyPotassiumCarbonate,1xgt.bwMetaGenerateddustTiny@101,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Potassium Carbonate Dust,false
dustTinyPotassiumChlorate,1xgt.bwMetaGenerateddustTiny@11314,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Potassium Chlorate Dust,false
dustTinyPotassiumDichromate,1xgt.metaitem.01@594,gregtech:gt.metaitem.01,Tiny Pile of Potassium Dichromate Dust,false
dustTinyPotassiumDisulfate,1xgt.bwMetaGenerateddustTiny@59,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Potassium Disulfate Dust,false
dustTinyPotassiumFeldspar,1xgt.metaitem.01@847,gregtech:gt.metaitem.01,Tiny Pile of Potassium Feldspar Dust,false
dustTinyPotassiumNitrate,1xgt.metaitem.01@590,gregtech:gt.metaitem.01,Tiny Pile of Potassium Nitrate Dust,false
dustTinyPotassiumNitrate,1xitem.itemDustTinyPotassiumNitrate@0,miscutils:itemDustTinyPotassiumNitrate,Tiny Pile of Potassium Nitrate Dust,false
dustTinyPotassiumPermanganate,1xgt.bwMetaGenerateddustTiny@11043,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Potassium Permanganate Dust,false
dustTinyPotassiumfluorosilicate,1xgt.bwMetaGenerateddustTiny@99,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Potassiumfluorosilicate Dust,false
dustTinyPotin,1xitem.itemDustTinyPotin@0,miscutils:itemDustTinyPotin,Tiny Pile of Potin Dust,false
dustTinyPowellite,1xgt.metaitem.01@883,gregtech:gt.metaitem.01,Tiny Pile of Powellite Dust,false
dustTinyPraseodymium,1xgt.metaitem.01@66,gregtech:gt.metaitem.01,Tiny Pile of Praseodymium Dust,false
dustTinyPraseodymium,1xitem.itemDustTinyPraseodymium@0,miscutils:itemDustTinyPraseodymium,Tiny Pile of Praseodymium Dust,false
dustTinyPraseodymiumOreConcentrate,1xgt.bwMetaGenerateddustTiny@11447,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Praseodymium Ore Concentrate Dust,false
dustTinyPrasiolite,1xgt.bwMetaGenerateddustTiny@35,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Prasiolite Dust,false
dustTinyPreciousMetalsAlloy,1xgt.bwMetaGenerateddustTiny@10109,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Precious Metals Alloy Dust,false
dustTinyPromethium,1xgt.metaitem.01@68,gregtech:gt.metaitem.01,Tiny Pile of Promethium Dust,false
dustTinyPromethium,1xitem.itemDustTinyPromethium@0,miscutils:itemDustTinyPromethium,Tiny Pile of Promethium Dust,false
dustTinyPromethiumOreConcentrate,1xgt.bwMetaGenerateddustTiny@11450,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Promethium Ore Concentrate Dust,false
dustTinyProtactinium,1xitem.itemDustTinyProtactinium@0,miscutils:itemDustTinyProtactinium,Tiny Pile of Protactinium Dust,false
dustTinyPulsatingIron,1xgt.metaitem.01@378,gregtech:gt.metaitem.01,Tiny Pile of Pulsating Iron Dust,false
dustTinyPumice,1xgt.metaitem.01@926,gregtech:gt.metaitem.01,Tiny Pile of Pumice Dust,false
dustTinyPyrite,1xgt.metaitem.01@834,gregtech:gt.metaitem.01,Tiny Pile of Pyrite Dust,false
dustTinyPyrochlore,1xgt.metaitem.01@607,gregtech:gt.metaitem.01,Tiny Pile of Pyrochlore Dust,false
dustTinyPyrolusite,1xgt.metaitem.01@943,gregtech:gt.metaitem.01,Tiny Pile of Pyrolusite Dust,false
dustTinyPyrope,1xgt.metaitem.01@835,gregtech:gt.metaitem.01,Tiny Pile of Pyrope Dust,false
dustTinyPyrotheum,1xgt.metaitem.01@843,gregtech:gt.metaitem.01,Tiny Pile of Pyrotheum Dust,false
dustTinyQuantium,1xgt.metaitem.01@391,gregtech:gt.metaitem.01,Tiny Pile of Quantium Dust,false
dustTinyQuantum,1xitem.itemDustTinyQuantum@0,miscutils:itemDustTinyQuantum,Tiny Pile of Quantum Dust,false
dustTinyQuartzSand,1xgt.metaitem.01@939,gregtech:gt.metaitem.01,Tiny Pile of Quartz Sand,false
dustTinyQuartzite,1xgt.metaitem.01@523,gregtech:gt.metaitem.01,Tiny Pile of Quartzite Dust,false
dustTinyQuicklime,1xgt.metaitem.01@622,gregtech:gt.metaitem.01,Tiny Pile of Quicklime Dust,false
dustTinyRadioactiveMineralMix,1xitem.itemDustTinyRadioactiveMineralMix@0,miscutils:itemDustTinyRadioactiveMineralMix,Tiny Pile of Radioactive Mineral Mix Dust,false
dustTinyRadioactiveSludge,1xgt.bwMetaGenerateddustTiny@10035,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Radioactive Sludge Dust,false
dustTinyRadium,1xitem.itemDustTinyRadium@0,miscutils:itemDustTinyRadium,Tiny Pile of Radium Dust,false
dustTinyRadoxPoly,1xgt.metaitem.01@979,gregtech:gt.metaitem.01,Tiny Pile of Radox Polymer Dust,false
dustTinyRaneyNickelActivated,1xgt.metaitem.01@771,gregtech:gt.metaitem.01,Tiny Pile of Raney Nickel Dust,false
dustTinyRareEarth,1xgt.metaitem.01@891,gregtech:gt.metaitem.01,Tiny Pile of Rare Earth,false
dustTinyRareEarthI,1xitem.itemDustTinyRareEarthI@0,miscutils:itemDustTinyRareEarthI,Tiny Pile of Rare Earth (I) Dust,false
dustTinyRareEarthII,1xitem.itemDustTinyRareEarthII@0,miscutils:itemDustTinyRareEarthII,Tiny Pile of Rare Earth (II) Dust,false
dustTinyRareEarthIII,1xitem.itemDustTinyRareEarthIII@0,miscutils:itemDustTinyRareEarthIII,Tiny Pile of Rare Earth (III) Dust,false
dustTinyRarestEarthResidue,1xgt.bwMetaGenerateddustTiny@11472,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Rarest Earth Residue Dust,false
dustTinyRarestMetalResidue,1xgt.bwMetaGenerateddustTiny@69,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Rarest Metal Residue Dust,false
dustTinyRawAdemicSteel,1xgt.bwMetaGenerateddustTiny@97,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Raw Ademic Steel Dust,false
dustTinyRawFluorophlogopite,1xgt.bwMetaGenerateddustTiny@102,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Raw Fluorophlogopite Dust,false
dustTinyRawRubber,1xgt.metaitem.01@896,gregtech:gt.metaitem.01,Tiny Pile of Raw Rubber Dust,false
dustTinyRawStyreneButadieneRubber,1xgt.metaitem.01@634,gregtech:gt.metaitem.01,Tiny Pile of Raw Styrene-Butadiene Rubber Dust,false
dustTinyRealgar,1xgt.metaitem.01@913,gregtech:gt.metaitem.01,Tiny Pile of Realgar Dust,false
dustTinyRedAlloy,1xgt.metaitem.01@308,gregtech:gt.metaitem.01,Tiny Pile of Red Alloy Dust,false
dustTinyRedDescloizite,1xgt.bwMetaGenerateddustTiny@26,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Red Descloizite Dust,false
dustTinyRedFuchsite,1xgt.bwMetaGenerateddustTiny@29,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Red Fuchsite Dust,false
dustTinyRedSteel,1xgt.metaitem.01@348,gregtech:gt.metaitem.01,Tiny Pile of Red Steel Dust,false
dustTinyRedZircon,1xgt.bwMetaGenerateddustTiny@19,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Red Zircon Dust,false
dustTinyRedrock,1xgt.metaitem.01@846,gregtech:gt.metaitem.01,Tiny Pile of Redrock Dust,false
dustTinyRedstone,1xgt.metaitem.01@810,gregtech:gt.metaitem.01,Tiny Pile of Redstone Dust,false
dustTinyRedstoneAlloy,1xgt.metaitem.01@381,gregtech:gt.metaitem.01,Tiny Pile of Redstone Alloy Dust,false
dustTinyRefinedPlatinumSalt,1xgt.bwMetaGenerateddustTiny@46,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Refined Platinum Salt Dust,false
dustTinyReinforced,1xgt.metaitem.01@383,gregtech:gt.metaitem.01,Tiny Pile of Reinforced Dust,false
dustTinyReprecipitatedPalladium,1xgt.bwMetaGenerateddustTiny@54,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Reprecipitated Palladium Dust,false
dustTinyReprecipitatedPlatinum,1xgt.bwMetaGenerateddustTiny@51,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Reprecipitated Platinum Dust,false
dustTinyReprecipitatedRhodium,1xgt.bwMetaGenerateddustTiny@87,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Reprecipitated Rhodium Dust,false
dustTinyRhenium,1xitem.itemDustTinyRhenium@0,miscutils:itemDustTinyRhenium,Tiny Pile of Rhenium Dust,false
dustTinyRhodium,1xitem.itemDustTinyRhodium@0,miscutils:itemDustTinyRhodium,Tiny Pile of Rhodium Dust,false
dustTinyRhodium,1xgt.bwMetaGenerateddustTiny@78,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Rhodium Dust,false
dustTinyRhodium-PlatedPalladium,1xgt.bwMetaGenerateddustTiny@88,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Rhodium-Plated Palladium Dust,false
dustTinyRhodiumChloride,1xgt.metaitem.01@754,gregtech:gt.metaitem.01,Tiny Pile of Rhodium Chloride Dust,false
dustTinyRhodiumFilterCake,1xgt.bwMetaGenerateddustTiny@85,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Rhodium Filter Cake Dust,false
dustTinyRhodiumNitrate,1xgt.bwMetaGenerateddustTiny@83,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Rhodium Nitrate Dust,false
dustTinyRhodiumSalt,1xgt.bwMetaGenerateddustTiny@80,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Rhodium Salt Dust,false
dustTinyRhugnor,1xitem.itemDustTinyRhugnor@0,miscutils:itemDustTinyRhugnor,Tiny Pile of Rhugnor Dust,false
dustTinyRoastedAntimony,1xgt.metaitem.01@547,gregtech:gt.metaitem.01,Tiny Pile of Roasted Antimony Dust,false
dustTinyRoastedArsenic,1xgt.metaitem.01@552,gregtech:gt.metaitem.01,Tiny Pile of Roasted Arsenic Dust,false
dustTinyRoastedCobalt,1xgt.metaitem.01@551,gregtech:gt.metaitem.01,Tiny Pile of Roasted Cobalt Dust,false
dustTinyRoastedCopper,1xgt.metaitem.01@546,gregtech:gt.metaitem.01,Tiny Pile of Roasted Copper Dust,false
dustTinyRoastedIron,1xgt.metaitem.01@548,gregtech:gt.metaitem.01,Tiny Pile of Roasted Iron Dust,false
dustTinyRoastedLead,1xgt.metaitem.01@553,gregtech:gt.metaitem.01,Tiny Pile of Roasted Lead Dust,false
dustTinyRoastedNickel,1xgt.metaitem.01@549,gregtech:gt.metaitem.01,Tiny Pile of Roasted Nickel Dust,false
dustTinyRoastedRareEarthOxides,1xgt.bwMetaGenerateddustTiny@11110,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Roasted Rare Earth Oxides Dust,false
dustTinyRoastedZinc,1xgt.metaitem.01@550,gregtech:gt.metaitem.01,Tiny Pile of Roasted Zinc Dust,false
dustTinyRockSalt,1xgt.metaitem.01@944,gregtech:gt.metaitem.01,Tiny Pile of Rock Salt,false
dustTinyRoquesite,1xgt.bwMetaGenerateddustTiny@13,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Roquesite Dust,false
dustTinyRoseGold,1xgt.metaitem.01@351,gregtech:gt.metaitem.01,Tiny Pile of Rose Gold Dust,false
dustTinyRubber,1xgt.metaitem.01@880,gregtech:gt.metaitem.01,Tiny Pile of Rubber Pulp,false
